Sample,Symbol,Subtype,Chan,Num
361051,N,0,0,0
361343,N,0,0,0
361625,N,0,0,0
361894,N,0,0,0
362162,N,0,0,0
362451,N,0,0,0
362732,N,0,0,0
363026,N,0,0,0
363318,N,0,0,0
363606,N,0,0,0
363878,N,0,0,0
364158,N,0,0,0
364446,N,0,0,0
364730,N,0,0,0
365022,N,0,0,0
365330,N,0,0,0
365640,N,0,0,0
365914,N,0,0,0
366191,N,0,0,0
366482,N,0,0,0
366778,N,0,0,0
367063,N,0,0,0
367363,N,0,0,0
367674,N,0,0,0
367960,N,0,0,0
368247,N,0,0,0
368531,N,0,0,0
368824,N,0,0,0
369109,N,0,0,0
369410,N,0,0,0
369714,N,0,0,0
370010,N,0,0,0
370279,N,0,0,0
370557,N,0,0,0
370842,N,0,0,0
371131,N,0,0,0
371406,N,0,0,0
371703,N,0,0,0
372007,N,0,0,0
372299,N,0,0,0
372557,N,0,0,0
372834,N,0,0,0
373123,N,0,0,0
373428,N,0,0,0
373712,N,0,0,0
374000,N,0,0,0
374303,N,0,0,0
374595,N,0,0,0
374855,N,0,0,0
375124,N,0,0,0
375412,N,0,0,0
375715,N,0,0,0
375998,N,0,0,0
376287,N,0,0,0
376576,N,0,0,0
376861,N,0,0,0
377081,A,0,0,0
377404,N,0,0,0
377700,N,0,0,0
378005,N,0,0,0
378308,N,0,0,0
378608,N,0,0,0
378886,N,0,0,0
379159,N,0,0,0
379439,N,0,0,0
379731,N,0,0,0
380023,N,0,0,0
380312,N,0,0,0
380610,N,0,0,0
380898,N,0,0,0
381173,N,0,0,0
381452,N,0,0,0
381724,N,0,0,0
382014,N,0,0,0
382308,N,0,0,0
382607,N,0,0,0
382895,N,0,0,0
383183,N,0,0,0
383457,N,0,0,0
383743,N,0,0,0
384027,N,0,0,0
384317,N,0,0,0
384614,N,0,0,0
384915,N,0,0,0
385205,N,0,0,0
385487,N,0,0,0
385768,N,0,0,0
386050,N,0,0,0
386349,N,0,0,0
386649,N,0,0,0
386941,N,0,0,0
387241,N,0,0,0
387533,N,0,0,0
387811,N,0,0,0
388084,N,0,0,0
388373,N,0,0,0
388671,N,0,0,0
388979,N,0,0,0
389277,N,0,0,0
389563,N,0,0,0
389860,N,0,0,0
390149,N,0,0,0
390434,N,0,0,0
390730,N,0,0,0
391039,N,0,0,0
391344,N,0,0,0
391641,N,0,0,0
391924,N,0,0,0
392204,N,0,0,0
392493,N,0,0,0
392780,N,0,0,0
393077,N,0,0,0
393377,N,0,0,0
393674,N,0,0,0
393957,N,0,0,0
394243,N,0,0,0
394519,N,0,0,0
394801,N,0,0,0
395096,N,0,0,0
395401,N,0,0,0
395697,N,0,0,0
395989,N,0,0,0
396268,N,0,0,0
396553,N,0,0,0
396845,N,0,0,0
397133,N,0,0,0
397335,A,0,0,0
397704,N,0,0,0
398007,N,0,0,0
398294,N,0,0,0
398569,N,0,0,0
398853,N,0,0,0
399139,N,0,0,0
399436,N,0,0,0
399730,N,0,0,0
400023,N,0,0,0
400321,N,0,0,0
400599,N,0,0,0
400877,N,0,0,0
401163,N,0,0,0
401453,N,0,0,0
401757,N,0,0,0
402061,N,0,0,0
402361,N,0,0,0
402646,N,0,0,0
402933,N,0,0,0
403215,N,0,0,0
403509,N,0,0,0
403804,N,0,0,0
404100,N,0,0,0
404403,N,0,0,0
404697,N,0,0,0
404980,N,0,0,0
405255,N,0,0,0
405543,N,0,0,0
405836,N,0,0,0
406131,N,0,0,0
406425,N,0,0,0
406715,N,0,0,0
407005,N,0,0,0
407288,N,0,0,0
407559,N,0,0,0
407849,N,0,0,0
408151,N,0,0,0
408452,N,0,0,0
408746,N,0,0,0
409030,N,0,0,0
409314,N,0,0,0
409597,N,0,0,0
409881,N,0,0,0
410177,N,0,0,0
410477,N,0,0,0
410781,N,0,0,0
411071,N,0,0,0
411352,N,0,0,0
411632,N,0,0,0
411915,N,0,0,0
412206,N,0,0,0
412512,N,0,0,0
412816,N,0,0,0
413109,N,0,0,0
413402,N,0,0,0
413692,N,0,0,0
413969,N,0,0,0
414249,N,0,0,0
414541,N,0,0,0
414847,N,0,0,0
415143,N,0,0,0
415430,N,0,0,0
415703,N,0,0,0
415994,N,0,0,0
416275,N,0,0,0
416555,N,0,0,0
416849,N,0,0,0
417152,N,0,0,0
417445,N,0,0,0
417728,N,0,0,0
418006,N,0,0,0
418283,N,0,0,0
418577,N,0,0,0
418866,N,0,0,0
419155,N,0,0,0
419453,N,0,0,0
419745,N,0,0,0
420022,N,0,0,0
420302,N,0,0,0
420583,N,0,0,0
420873,N,0,0,0
421173,N,0,0,0
421474,N,0,0,0
421766,N,0,0,0
421994,A,0,0,0
422320,N,0,0,0
422603,N,0,0,0
422818,A,0,0,0
423164,N,0,0,0
423462,N,0,0,0
423767,N,0,0,0
424064,N,0,0,0
424339,N,0,0,0
424616,N,0,0,0
424893,N,0,0,0
425188,N,0,0,0
425491,N,0,0,0
425788,N,0,0,0
426078,N,0,0,0
426380,N,0,0,0
426661,N,0,0,0
426938,N,0,0,0
427225,N,0,0,0
427523,N,0,0,0
427827,N,0,0,0
428129,N,0,0,0
428413,N,0,0,0
428698,N,0,0,0
428992,N,0,0,0
429276,N,0,0,0
429558,N,0,0,0
429867,N,0,0,0
430165,N,0,0,0
430470,N,0,0,0
430754,N,0,0,0
431034,N,0,0,0
431315,N,0,0,0
431615,N,0,0,0
431910,N,0,0,0
432209,N,0,0,0
432509,N,0,0,0
432799,N,0,0,0
433082,N,0,0,0
433364,N,0,0,0
433648,N,0,0,0
433841,A,0,0,0
434211,N,0,0,0
434513,N,0,0,0
434810,N,0,0,0
435096,N,0,0,0
435370,N,0,0,0
435658,N,0,0,0
435951,N,0,0,0
436149,A,0,0,0
436512,N,0,0,0
436819,N,0,0,0
437118,N,0,0,0
437400,N,0,0,0
437682,N,0,0,0
437965,N,0,0,0
438268,N,0,0,0
438570,N,0,0,0
438865,N,0,0,0
439158,N,0,0,0
439454,N,0,0,0
439740,N,0,0,0
440022,N,0,0,0
440312,N,0,0,0
440622,N,0,0,0
440934,N,0,0,0
441230,N,0,0,0
441518,N,0,0,0
441814,N,0,0,0
442109,N,0,0,0
442406,N,0,0,0
442623,A,0,0,0
442992,N,0,0,0
443304,N,0,0,0
443606,N,0,0,0
443888,N,0,0,0
444175,N,0,0,0
444473,N,0,0,0
444705,A,0,0,0
445060,N,0,0,0
445362,N,0,0,0
445658,N,0,0,0
445948,N,0,0,0
446226,N,0,0,0
446507,N,0,0,0
446800,N,0,0,0
447104,N,0,0,0
447402,N,0,0,0
447695,N,0,0,0
447980,N,0,0,0
448264,N,0,0,0
448548,N,0,0,0
448834,N,0,0,0
449137,N,0,0,0
449441,N,0,0,0
449748,N,0,0,0
450038,N,0,0,0
450325,N,0,0,0
450607,N,0,0,0
450895,N,0,0,0
451193,N,0,0,0
451501,N,0,0,0
451805,N,0,0,0
452101,N,0,0,0
452390,N,0,0,0
452678,N,0,0,0
452959,N,0,0,0
453250,N,0,0,0
453545,N,0,0,0
453852,N,0,0,0
454154,N,0,0,0
454444,N,0,0,0
454651,A,0,0,0
454997,N,0,0,0
455293,N,0,0,0
455588,N,0,0,0
455888,N,0,0,0
456189,N,0,0,0
456487,N,0,0,0
456771,N,0,0,0
457045,N,0,0,0
457333,N,0,0,0
457634,N,0,0,0
457937,N,0,0,0
458168,A,0,0,0
458524,N,0,0,0
458816,N,0,0,0
459103,N,0,0,0
459380,N,0,0,0
459664,N,0,0,0
459966,N,0,0,0
460275,N,0,0,0
460571,N,0,0,0
460858,N,0,0,0
461148,N,0,0,0
461433,N,0,0,0
461721,N,0,0,0
462014,N,0,0,0
462314,N,0,0,0
462621,N,0,0,0
462919,N,0,0,0
463197,N,0,0,0
463481,N,0,0,0
463765,N,0,0,0
464049,N,0,0,0
464361,N,0,0,0
464664,N,0,0,0
464960,N,0,0,0
465257,N,0,0,0
465538,N,0,0,0
465820,N,0,0,0
466104,N,0,0,0
466404,N,0,0,0
466707,N,0,0,0
467010,N,0,0,0
467308,N,0,0,0
467589,N,0,0,0
467878,N,0,0,0
468164,N,0,0,0
468459,N,0,0,0
468762,N,0,0,0
469065,N,0,0,0
469363,N,0,0,0
469660,N,0,0,0
469942,N,0,0,0
470230,N,0,0,0
470530,N,0,0,0
470837,N,0,0,0
471139,N,0,0,0
471444,N,0,0,0
471727,N,0,0,0
472019,N,0,0,0
472304,N,0,0,0
472589,N,0,0,0
472887,N,0,0,0
473201,N,0,0,0
473498,N,0,0,0
473792,N,0,0,0
474074,N,0,0,0
474362,N,0,0,0
474652,N,0,0,0
474942,N,0,0,0
475237,N,0,0,0
475547,N,0,0,0
475851,N,0,0,0
476136,N,0,0,0
476417,N,0,0,0
476705,N,0,0,0
477000,N,0,0,0
477307,N,0,0,0
477604,N,0,0,0
477898,N,0,0,0
478195,N,0,0,0
478480,N,0,0,0
478757,N,0,0,0
479040,N,0,0,0
479332,N,0,0,0
479633,N,0,0,0
479931,N,0,0,0
480218,N,0,0,0
480494,N,0,0,0
480779,N,0,0,0
481057,N,0,0,0
481340,N,0,0,0
481641,N,0,0,0
481941,N,0,0,0
482239,N,0,0,0
482525,N,0,0,0
482801,N,0,0,0
483071,N,0,0,0
483350,N,0,0,0
483634,N,0,0,0
483930,N,0,0,0
484220,N,0,0,0
484507,N,0,0,0
484786,N,0,0,0
485073,N,0,0,0
485352,N,0,0,0
485641,N,0,0,0
485939,N,0,0,0
486253,N,0,0,0
486556,N,0,0,0
486844,N,0,0,0
487129,N,0,0,0
487423,N,0,0,0
487719,N,0,0,0
488018,N,0,0,0
488320,N,0,0,0
488635,N,0,0,0
488931,N,0,0,0
489214,N,0,0,0
489497,N,0,0,0
489788,N,0,0,0
490090,N,0,0,0
490393,N,0,0,0
490695,N,0,0,0
490994,N,0,0,0
491287,N,0,0,0
491570,N,0,0,0
491850,N,0,0,0
492145,N,0,0,0
492445,N,0,0,0
492750,N,0,0,0
493046,N,0,0,0
493340,N,0,0,0
493623,N,0,0,0
493914,N,0,0,0
494199,N,0,0,0
494491,N,0,0,0
494789,N,0,0,0
495085,N,0,0,0
495370,N,0,0,0
495649,N,0,0,0
495924,N,0,0,0
496201,N,0,0,0
496499,N,0,0,0
496712,A,0,0,0
497074,N,0,0,0
497376,N,0,0,0
497664,N,0,0,0
497945,N,0,0,0
498230,N,0,0,0
498517,N,0,0,0
498812,N,0,0,0
499114,N,0,0,0
499417,N,0,0,0
499701,N,0,0,0
499987,N,0,0,0
500268,N,0,0,0
500549,N,0,0,0
500847,N,0,0,0
501145,N,0,0,0
501448,N,0,0,0
501745,N,0,0,0
502039,N,0,0,0
502316,N,0,0,0
502601,N,0,0,0
502888,N,0,0,0
503191,N,0,0,0
503496,N,0,0,0
503794,N,0,0,0
504080,N,0,0,0
504372,N,0,0,0
504654,N,0,0,0
504936,N,0,0,0
505227,N,0,0,0
505528,N,0,0,0
505830,N,0,0,0
506125,N,0,0,0
506398,N,0,0,0
506679,N,0,0,0
506969,N,0,0,0
507256,N,0,0,0
507552,N,0,0,0
507855,N,0,0,0
508159,N,0,0,0
508455,N,0,0,0
508744,N,0,0,0
509019,N,0,0,0
509319,N,0,0,0
509623,N,0,0,0
509923,N,0,0,0
510220,N,0,0,0
510520,N,0,0,0
510804,N,0,0,0
511093,N,0,0,0
511371,N,0,0,0
511660,N,0,0,0
511970,N,0,0,0
512277,N,0,0,0
512567,N,0,0,0
512851,N,0,0,0
513135,N,0,0,0
513424,N,0,0,0
513719,N,0,0,0
514014,N,0,0,0
514318,N,0,0,0
514628,N,0,0,0
514919,N,0,0,0
515194,N,0,0,0
515476,N,0,0,0
515762,N,0,0,0
516065,N,0,0,0
516371,N,0,0,0
516667,N,0,0,0
516970,N,0,0,0
517266,N,0,0,0
517553,N,0,0,0
517832,N,0,0,0
518127,N,0,0,0
518426,N,0,0,0
518734,N,0,0,0
519028,N,0,0,0
519307,N,0,0,0
519594,N,0,0,0
519882,N,0,0,0
520149,N,0,0,0
520463,N,0,0,0
520768,N,0,0,0
520982,A,0,0,0
521342,N,0,0,0
521627,N,0,0,0
521913,N,0,0,0
522209,N,0,0,0
522511,N,0,0,0
522815,N,0,0,0
523116,N,0,0,0
523416,N,0,0,0
523708,N,0,0,0
523999,N,0,0,0
524279,N,0,0,0
524577,N,0,0,0
524890,N,0,0,0
525198,N,0,0,0
525492,N,0,0,0
525780,N,0,0,0
526064,N,0,0,0
526355,N,0,0,0
526646,N,0,0,0
526941,N,0,0,0
527243,N,0,0,0
527549,N,0,0,0
527838,N,0,0,0
528118,N,0,0,0
528402,N,0,0,0
528689,N,0,0,0
528991,N,0,0,0
529293,N,0,0,0
529599,N,0,0,0
529897,N,0,0,0
530191,N,0,0,0
530471,N,0,0,0
530762,N,0,0,0
531057,N,0,0,0
531358,N,0,0,0
531668,N,0,0,0
531967,N,0,0,0
532257,N,0,0,0
532544,N,0,0,0
532828,N,0,0,0
533121,N,0,0,0
533416,N,0,0,0
533719,N,0,0,0
534012,N,0,0,0
534307,N,0,0,0
534592,N,0,0,0
534873,N,0,0,0
535161,N,0,0,0
535459,N,0,0,0
535768,N,0,0,0
536067,N,0,0,0
536364,N,0,0,0
536644,N,0,0,0
536930,N,0,0,0
537212,N,0,0,0
537505,N,0,0,0
537810,N,0,0,0
538115,N,0,0,0
538421,N,0,0,0
538707,N,0,0,0
538993,N,0,0,0
539278,N,0,0,0
539575,N,0,0,0
539874,N,0,0,0
540172,N,0,0,0
540472,N,0,0,0
540768,N,0,0,0
541052,N,0,0,0
541334,N,0,0,0
541616,N,0,0,0
541916,N,0,0,0
542226,N,0,0,0
542529,N,0,0,0
542825,N,0,0,0
543116,N,0,0,0
543407,N,0,0,0
543689,N,0,0,0
543983,N,0,0,0
544285,N,0,0,0
544590,N,0,0,0
544895,N,0,0,0
545182,N,0,0,0
545455,N,0,0,0
545741,N,0,0,0
546022,N,0,0,0
546306,N,0,0,0
546599,N,0,0,0
546792,V,1,0,0
547199,N,0,0,0
547482,N,0,0,0
547758,N,0,0,0
548032,N,0,0,0
548334,N,0,0,0
548632,N,0,0,0
548926,N,0,0,0
549217,N,0,0,0
549502,N,0,0,0
549784,N,0,0,0
550070,N,0,0,0
550348,N,0,0,0
550639,N,0,0,0
550952,N,0,0,0
551253,N,0,0,0
551532,N,0,0,0
551815,N,0,0,0
552096,N,0,0,0
552385,N,0,0,0
552680,N,0,0,0
552974,N,0,0,0
553282,N,0,0,0
553588,N,0,0,0
553876,N,0,0,0
554154,N,0,0,0
554439,N,0,0,0
554723,N,0,0,0
555026,N,0,0,0
555323,N,0,0,0
555613,N,0,0,0
555914,N,0,0,0
556203,N,0,0,0
556486,N,0,0,0
556765,N,0,0,0
557056,N,0,0,0
557361,N,0,0,0
557667,N,0,0,0
557962,N,0,0,0
558238,N,0,0,0
558527,N,0,0,0
558813,N,0,0,0
559102,N,0,0,0
559395,N,0,0,0
559695,N,0,0,0
559997,N,0,0,0
560295,N,0,0,0
560576,N,0,0,0
560846,N,0,0,0
561141,N,0,0,0
561435,N,0,0,0
561732,N,0,0,0
562019,N,0,0,0
562308,N,0,0,0
562591,N,0,0,0
562812,A,0,0,0
563141,N,0,0,0
563423,N,0,0,0
563731,N,0,0,0
564030,N,0,0,0
564320,N,0,0,0
564601,N,0,0,0
564883,N,0,0,0
565164,N,0,0,0
565452,N,0,0,0
565741,N,0,0,0
566041,N,0,0,0
566259,A,0,0,0
566615,N,0,0,0
566899,N,0,0,0
567185,N,0,0,0
567379,A,0,0,0
567721,N,0,0,0
568027,N,0,0,0
568326,N,0,0,0
568624,N,0,0,0
568919,N,0,0,0
569204,N,0,0,0
569482,N,0,0,0
569762,N,0,0,0
570058,N,0,0,0
570366,N,0,0,0
570668,N,0,0,0
570957,N,0,0,0
571246,N,0,0,0
571538,N,0,0,0
571831,N,0,0,0
572122,N,0,0,0
572428,N,0,0,0
572730,N,0,0,0
573040,N,0,0,0
573328,N,0,0,0
573608,N,0,0,0
573893,N,0,0,0
574193,N,0,0,0
574429,A,0,0,0
574786,N,0,0,0
575095,N,0,0,0
575387,N,0,0,0
575678,N,0,0,0
575959,N,0,0,0
576248,N,0,0,0
576551,N,0,0,0
576862,N,0,0,0
577162,N,0,0,0
577456,N,0,0,0
577741,N,0,0,0
578025,N,0,0,0
578310,N,0,0,0
578600,N,0,0,0
578901,N,0,0,0
579204,N,0,0,0
579448,A,0,0,0
579790,N,0,0,0
580074,N,0,0,0
580357,N,0,0,0
580648,N,0,0,0
580947,N,0,0,0
581246,N,0,0,0
581543,N,0,0,0
581834,N,0,0,0
582119,N,0,0,0
582395,N,0,0,0
582668,N,0,0,0
582919,N,0,0,0
583239,N,0,0,0
583539,N,0,0,0
583821,N,0,0,0
584097,N,0,0,0
584363,N,0,0,0
584635,N,0,0,0
584903,N,0,0,0
585175,N,0,0,0
585454,N,0,0,0
585731,N,0,0,0
586011,N,0,0,0
586275,N,0,0,0
586525,N,0,0,0
586771,N,0,0,0
587030,N,0,0,0
587299,N,0,0,0
587572,N,0,0,0
587843,N,0,0,0
588113,N,0,0,0
588377,N,0,0,0
588643,N,0,0,0
588905,N,0,0,0
589177,N,0,0,0
589454,N,0,0,0
589747,N,0,0,0
590040,N,0,0,0
590316,N,0,0,0
590588,N,0,0,0
590863,N,0,0,0
591143,N,0,0,0
591417,N,0,0,0
591706,N,0,0,0
591999,N,0,0,0
592288,N,0,0,0
592571,N,0,0,0
592853,N,0,0,0
593068,A,0,0,0
593387,N,0,0,0
593683,N,0,0,0
593990,N,0,0,0
594280,N,0,0,0
594563,N,0,0,0
594855,N,0,0,0
595127,N,0,0,0
595402,N,0,0,0
595690,N,0,0,0
595992,N,0,0,0
596278,N,0,0,0
596584,N,0,0,0
596879,N,0,0,0
597136,N,0,0,0
597402,N,0,0,0
597670,N,0,0,0
597925,N,0,0,0
598186,N,0,0,0
598458,N,0,0,0
598713,N,0,0,0
598969,N,0,0,0
599222,N,0,0,0
599468,N,0,0,0
599703,N,0,0,0
599952,N,0,0,0
600214,N,0,0,0
600483,N,0,0,0
600739,N,0,0,0
601011,N,0,0,0
601273,N,0,0,0
601537,N,0,0,0
601799,N,0,0,0
602064,N,0,0,0
602330,N,0,0,0
602610,N,0,0,0
602893,N,0,0,0
603179,N,0,0,0
603455,N,0,0,0
603722,N,0,0,0
603989,N,0,0,0
604277,N,0,0,0
604564,N,0,0,0
604844,N,0,0,0
605148,N,0,0,0
605459,N,0,0,0
605737,N,0,0,0
606008,N,0,0,0
606293,N,0,0,0
606587,N,0,0,0
606880,N,0,0,0
607178,N,0,0,0
607475,N,0,0,0
607766,N,0,0,0
608043,N,0,0,0
608309,N,0,0,0
608576,N,0,0,0
608853,N,0,0,0
609136,N,0,0,0
609425,N,0,0,0
609715,N,0,0,0
609987,N,0,0,0
610262,N,0,0,0
610544,N,0,0,0
610823,N,0,0,0
611108,N,0,0,0
611399,N,0,0,0
611695,N,0,0,0
611986,N,0,0,0
612263,N,0,0,0
612539,N,0,0,0
612819,N,0,0,0
613108,N,0,0,0
613399,N,0,0,0
613693,N,0,0,0
613983,N,0,0,0
614259,N,0,0,0
614539,N,0,0,0
614816,N,0,0,0
615089,N,0,0,0
615370,N,0,0,0
615676,N,0,0,0
615968,N,0,0,0
616250,N,0,0,0
616526,N,0,0,0
616803,N,0,0,0
617086,N,0,0,0
617366,N,0,0,0
617655,N,0,0,0
617949,N,0,0,0
618248,N,0,0,0
618528,N,0,0,0
618804,N,0,0,0
619081,N,0,0,0
619362,N,0,0,0
619653,N,0,0,0
619951,N,0,0,0
620249,N,0,0,0
620541,N,0,0,0
620826,N,0,0,0
621102,N,0,0,0
621379,N,0,0,0
621661,N,0,0,0
621944,N,0,0,0
622247,N,0,0,0
622541,N,0,0,0
622823,N,0,0,0
623089,N,0,0,0
623367,N,0,0,0
623638,N,0,0,0
623917,N,0,0,0
624191,N,0,0,0
624482,N,0,0,0
624765,N,0,0,0
625048,N,0,0,0
625309,N,0,0,0
625579,N,0,0,0
625853,N,0,0,0
626138,N,0,0,0
626427,N,0,0,0
626715,N,0,0,0
627000,N,0,0,0
627281,N,0,0,0
627555,N,0,0,0
627827,N,0,0,0
628103,N,0,0,0
628391,N,0,0,0
628688,N,0,0,0
628981,N,0,0,0
629171,A,0,0,0
629494,N,0,0,0
629761,N,0,0,0
630027,N,0,0,0
630289,N,0,0,0
630561,N,0,0,0
630836,N,0,0,0
631110,N,0,0,0
631377,N,0,0,0
631636,N,0,0,0
631898,N,0,0,0
632156,N,0,0,0
632414,N,0,0,0
632688,N,0,0,0
632958,N,0,0,0
633229,N,0,0,0
633498,N,0,0,0
633768,N,0,0,0
634028,N,0,0,0
634283,N,0,0,0
634545,N,0,0,0
634826,N,0,0,0
635107,N,0,0,0
635394,N,0,0,0
635684,N,0,0,0
635966,N,0,0,0
636238,N,0,0,0
636520,N,0,0,0
636811,N,0,0,0
637105,N,0,0,0
637399,N,0,0,0
637704,N,0,0,0
637997,N,0,0,0
638282,N,0,0,0
638560,N,0,0,0
638846,N,0,0,0
639140,N,0,0,0
639446,N,0,0,0
639744,N,0,0,0
640039,N,0,0,0
640329,N,0,0,0
640615,N,0,0,0
640900,N,0,0,0
641178,N,0,0,0
641479,N,0,0,0
641777,N,0,0,0
642065,N,0,0,0
642337,N,0,0,0
642614,N,0,0,0
642887,N,0,0,0
643164,N,0,0,0
643439,N,0,0,0
643721,N,0,0,0
644005,N,0,0,0
644286,N,0,0,0
644547,N,0,0,0
644807,N,0,0,0
645063,N,0,0,0
645320,N,0,0,0
645581,N,0,0,0
645863,N,0,0,0
646132,N,0,0,0
646393,N,0,0,0
646658,N,0,0,0
646916,N,0,0,0
647168,N,0,0,0
647414,N,0,0,0
647672,N,0,0,0
647934,N,0,0,0
648203,N,0,0,0
648477,N,0,0,0
648733,N,0,0,0
648978,N,0,0,0
649232,N,0,0,0
649484,N,0,0,0
649734,N,0,0,0
649991,N,0,0,0
