MLII,V5,Sample
-0.445,-0.355,47230
-0.44,-0.355,47231
-0.43,-0.34,47232
-0.43,-0.345,47233
-0.425,-0.35,47234
-0.445,-0.365,47235
-0.445,-0.35,47236
-0.44,-0.34,47237
-0.415,-0.34,47238
-0.43,-0.345,47239
-0.435,-0.36,47240
-0.455,-0.355,47241
-0.45,-0.345,47242
-0.435,-0.33,47243
-0.405,-0.33,47244
-0.415,-0.335,47245
-0.42,-0.35,47246
-0.43,-0.36,47247
-0.435,-0.36,47248
-0.425,-0.34,47249
-0.405,-0.35,47250
-0.405,-0.35,47251
-0.405,-0.35,47252
-0.4,-0.35,47253
-0.385,-0.35,47254
-0.375,-0.325,47255
-0.36,-0.34,47256
-0.355,-0.34,47257
-0.365,-0.345,47258
-0.385,-0.345,47259
-0.36,-0.335,47260
-0.35,-0.315,47261
-0.335,-0.315,47262
-0.325,-0.315,47263
-0.345,-0.33,47264
-0.34,-0.325,47265
-0.34,-0.32,47266
-0.32,-0.31,47267
-0.325,-0.295,47268
-0.325,-0.31,47269
-0.35,-0.305,47270
-0.355,-0.3,47271
-0.34,-0.29,47272
-0.335,-0.28,47273
-0.325,-0.295,47274
-0.33,-0.285,47275
-0.35,-0.295,47276
-0.35,-0.305,47277
-0.345,-0.3,47278
-0.335,-0.275,47279
-0.31,-0.28,47280
-0.305,-0.3,47281
-0.3,-0.305,47282
-0.335,-0.32,47283
-0.36,-0.31,47284
-0.37,-0.305,47285
-0.36,-0.3,47286
-0.375,-0.3,47287
-0.39,-0.315,47288
-0.425,-0.32,47289
-0.415,-0.32,47290
-0.415,-0.305,47291
-0.41,-0.31,47292
-0.405,-0.325,47293
-0.42,-0.335,47294
-0.44,-0.355,47295
-0.435,-0.335,47296
-0.425,-0.33,47297
-0.425,-0.335,47298
-0.425,-0.34,47299
-0.43,-0.34,47300
-0.43,-0.345,47301
-0.45,-0.34,47302
-0.44,-0.335,47303
-0.42,-0.325,47304
-0.425,-0.335,47305
-0.435,-0.345,47306
-0.45,-0.35,47307
-0.44,-0.34,47308
-0.43,-0.33,47309
-0.415,-0.325,47310
-0.425,-0.335,47311
-0.435,-0.345,47312
-0.43,-0.345,47313
-0.445,-0.34,47314
-0.435,-0.325,47315
-0.43,-0.335,47316
-0.425,-0.355,47317
-0.465,-0.39,47318
-0.495,-0.41,47319
-0.525,-0.42,47320
-0.54,-0.42,47321
-0.55,-0.45,47322
-0.585,-0.455,47323
-0.635,-0.42,47324
-0.645,-0.34,47325
-0.56,-0.225,47326
-0.455,-0.115,47327
-0.325,-0.05,47328
-0.185,0.01,47329
-0.035,0.075,47330
0.19,0.18,47331
0.445,0.315,47332
0.655,0.41,47333
0.775,0.425,47334
0.785,0.27,47335
0.64,0.0,47336
0.33,-0.29,47337
-0.035,-0.445,47338
-0.31,-0.44,47339
-0.46,-0.395,47340
-0.52,-0.38,47341
-0.53,-0.375,47342
-0.51,-0.37,47343
-0.475,-0.345,47344
-0.455,-0.33,47345
-0.445,-0.34,47346
-0.445,-0.355,47347
-0.46,-0.36,47348
-0.465,-0.345,47349
-0.46,-0.335,47350
-0.46,-0.32,47351
-0.455,-0.33,47352
-0.45,-0.34,47353
-0.455,-0.35,47354
-0.465,-0.355,47355
-0.46,-0.35,47356
-0.455,-0.32,47357
-0.44,-0.32,47358
-0.445,-0.335,47359
-0.45,-0.335,47360
-0.46,-0.335,47361
-0.455,-0.34,47362
-0.45,-0.325,47363
-0.43,-0.325,47364
-0.435,-0.325,47365
-0.43,-0.335,47366
-0.44,-0.34,47367
-0.45,-0.315,47368
-0.435,-0.305,47369
-0.43,-0.32,47370
-0.435,-0.31,47371
-0.445,-0.33,47372
-0.45,-0.325,47373
-0.45,-0.32,47374
-0.44,-0.31,47375
-0.44,-0.32,47376
-0.43,-0.315,47377
-0.435,-0.32,47378
-0.455,-0.33,47379
-0.455,-0.315,47380
-0.445,-0.31,47381
-0.44,-0.315,47382
-0.445,-0.315,47383
-0.445,-0.335,47384
-0.455,-0.33,47385
-0.45,-0.325,47386
-0.45,-0.32,47387
-0.435,-0.32,47388
-0.425,-0.305,47389
-0.45,-0.325,47390
-0.45,-0.335,47391
-0.44,-0.325,47392
-0.435,-0.325,47393
-0.445,-0.325,47394
-0.435,-0.315,47395
-0.445,-0.33,47396
-0.45,-0.325,47397
-0.465,-0.33,47398
-0.445,-0.32,47399
-0.445,-0.33,47400
-0.44,-0.34,47401
-0.44,-0.35,47402
-0.455,-0.345,47403
-0.45,-0.33,47404
-0.445,-0.33,47405
-0.425,-0.335,47406
-0.425,-0.335,47407
-0.435,-0.355,47408
-0.45,-0.37,47409
-0.445,-0.355,47410
-0.445,-0.34,47411
-0.425,-0.34,47412
-0.43,-0.36,47413
-0.435,-0.37,47414
-0.45,-0.375,47415
-0.45,-0.375,47416
-0.445,-0.37,47417
-0.435,-0.39,47418
-0.44,-0.38,47419
-0.45,-0.4,47420
-0.46,-0.415,47421
-0.465,-0.41,47422
-0.455,-0.41,47423
-0.455,-0.41,47424
-0.46,-0.425,47425
-0.475,-0.44,47426
-0.48,-0.435,47427
-0.47,-0.45,47428
-0.455,-0.43,47429
-0.465,-0.44,47430
-0.46,-0.45,47431
-0.465,-0.46,47432
-0.475,-0.47,47433
-0.485,-0.465,47434
-0.48,-0.45,47435
-0.46,-0.445,47436
-0.465,-0.45,47437
-0.465,-0.455,47438
-0.47,-0.45,47439
-0.47,-0.435,47440
-0.455,-0.415,47441
-0.44,-0.415,47442
-0.44,-0.4,47443
-0.43,-0.4,47444
-0.44,-0.395,47445
-0.43,-0.38,47446
-0.41,-0.35,47447
-0.405,-0.34,47448
-0.385,-0.345,47449
-0.39,-0.34,47450
-0.4,-0.345,47451
-0.375,-0.315,47452
-0.37,-0.305,47453
-0.34,-0.295,47454
-0.34,-0.285,47455
-0.345,-0.295,47456
-0.355,-0.295,47457
-0.345,-0.27,47458
-0.33,-0.27,47459
-0.32,-0.255,47460
-0.32,-0.27,47461
-0.325,-0.275,47462
-0.325,-0.27,47463
-0.33,-0.265,47464
-0.325,-0.245,47465
-0.305,-0.255,47466
-0.32,-0.255,47467
-0.32,-0.27,47468
-0.335,-0.275,47469
-0.335,-0.265,47470
-0.32,-0.255,47471
-0.315,-0.245,47472
-0.315,-0.25,47473
-0.315,-0.26,47474
-0.33,-0.27,47475
-0.33,-0.26,47476
-0.32,-0.25,47477
-0.31,-0.255,47478
-0.315,-0.26,47479
-0.315,-0.265,47480
-0.33,-0.265,47481
-0.34,-0.265,47482
-0.325,-0.26,47483
-0.305,-0.26,47484
-0.315,-0.27,47485
-0.32,-0.28,47486
-0.34,-0.27,47487
-0.325,-0.265,47488
-0.33,-0.25,47489
-0.315,-0.26,47490
-0.31,-0.265,47491
-0.32,-0.275,47492
-0.33,-0.28,47493
-0.335,-0.27,47494
-0.33,-0.255,47495
-0.325,-0.27,47496
-0.325,-0.27,47497
-0.345,-0.27,47498
-0.345,-0.275,47499
-0.35,-0.27,47500
-0.335,-0.26,47501
-0.33,-0.265,47502
-0.34,-0.27,47503
-0.36,-0.28,47504
-0.35,-0.285,47505
-0.35,-0.27,47506
-0.35,-0.26,47507
-0.345,-0.27,47508
-0.34,-0.28,47509
-0.35,-0.28,47510
-0.355,-0.285,47511
-0.35,-0.275,47512
-0.345,-0.27,47513
-0.345,-0.27,47514
-0.34,-0.275,47515
-0.35,-0.29,47516
-0.37,-0.295,47517
-0.355,-0.28,47518
-0.355,-0.28,47519
-0.335,-0.275,47520
-0.345,-0.28,47521
-0.355,-0.27,47522
-0.365,-0.275,47523
-0.365,-0.275,47524
-0.36,-0.27,47525
-0.34,-0.27,47526
-0.345,-0.265,47527
-0.345,-0.285,47528
-0.36,-0.285,47529
-0.36,-0.275,47530
-0.36,-0.26,47531
-0.34,-0.26,47532
-0.365,-0.265,47533
-0.355,-0.275,47534
-0.37,-0.285,47535
-0.365,-0.27,47536
-0.365,-0.26,47537
-0.36,-0.275,47538
-0.36,-0.275,47539
-0.35,-0.27,47540
-0.365,-0.275,47541
-0.37,-0.27,47542
-0.355,-0.265,47543
-0.34,-0.26,47544
-0.345,-0.265,47545
-0.345,-0.27,47546
-0.35,-0.26,47547
-0.35,-0.255,47548
-0.355,-0.26,47549
-0.34,-0.265,47550
-0.34,-0.255,47551
-0.325,-0.27,47552
-0.335,-0.285,47553
-0.32,-0.28,47554
-0.315,-0.27,47555
-0.29,-0.26,47556
-0.295,-0.26,47557
-0.295,-0.27,47558
-0.29,-0.27,47559
-0.295,-0.26,47560
-0.27,-0.25,47561
-0.26,-0.235,47562
-0.245,-0.235,47563
-0.25,-0.25,47564
-0.255,-0.235,47565
-0.26,-0.23,47566
-0.265,-0.22,47567
-0.255,-0.215,47568
-0.255,-0.22,47569
-0.27,-0.22,47570
-0.275,-0.215,47571
-0.29,-0.195,47572
-0.275,-0.195,47573
-0.265,-0.19,47574
-0.26,-0.195,47575
-0.275,-0.215,47576
-0.29,-0.215,47577
-0.29,-0.21,47578
-0.255,-0.2,47579
-0.225,-0.21,47580
-0.21,-0.205,47581
-0.235,-0.235,47582
-0.28,-0.23,47583
-0.3,-0.24,47584
-0.305,-0.21,47585
-0.315,-0.235,47586
-0.335,-0.235,47587
-0.36,-0.25,47588
-0.38,-0.25,47589
-0.38,-0.24,47590
-0.375,-0.235,47591
-0.355,-0.24,47592
-0.365,-0.25,47593
-0.365,-0.25,47594
-0.375,-0.26,47595
-0.375,-0.25,47596
-0.375,-0.24,47597
-0.365,-0.24,47598
-0.375,-0.26,47599
-0.38,-0.255,47600
-0.39,-0.27,47601
-0.38,-0.265,47602
-0.375,-0.245,47603
-0.36,-0.245,47604
-0.365,-0.245,47605
-0.375,-0.265,47606
-0.385,-0.265,47607
-0.375,-0.245,47608
-0.365,-0.245,47609
-0.355,-0.255,47610
-0.37,-0.27,47611
-0.395,-0.295,47612
-0.435,-0.325,47613
-0.48,-0.35,47614
-0.495,-0.355,47615
-0.5,-0.37,47616
-0.525,-0.4,47617
-0.59,-0.4,47618
-0.62,-0.335,47619
-0.575,-0.23,47620
-0.485,-0.115,47621
-0.36,-0.03,47622
-0.275,0.04,47623
-0.22,0.085,47624
-0.145,0.13,47625
-0.025,0.225,47626
0.135,0.3,47627
0.34,0.38,47628
0.545,0.455,47629
0.705,0.52,47630
0.805,0.61,47631
0.895,0.685,47632
0.965,0.655,47633
0.93,0.45,47634
0.695,0.125,47635
0.32,-0.165,47636
-0.075,-0.28,47637
-0.365,-0.275,47638
-0.485,-0.25,47639
-0.475,-0.255,47640
-0.425,-0.27,47641
-0.395,-0.275,47642
-0.39,-0.28,47643
-0.405,-0.29,47644
-0.4,-0.275,47645
-0.39,-0.28,47646
-0.385,-0.29,47647
-0.41,-0.3,47648
-0.41,-0.3,47649
-0.415,-0.295,47650
-0.425,-0.285,47651
-0.405,-0.295,47652
-0.415,-0.29,47653
-0.42,-0.315,47654
-0.425,-0.315,47655
-0.425,-0.305,47656
-0.42,-0.295,47657
-0.41,-0.3,47658
-0.415,-0.295,47659
-0.42,-0.3,47660
-0.43,-0.315,47661
-0.43,-0.3,47662
-0.42,-0.295,47663
-0.405,-0.295,47664
-0.41,-0.295,47665
-0.41,-0.31,47666
-0.425,-0.31,47667
-0.43,-0.3,47668
-0.42,-0.295,47669
-0.4,-0.295,47670
-0.4,-0.3,47671
-0.415,-0.31,47672
-0.41,-0.325,47673
-0.41,-0.305,47674
-0.415,-0.295,47675
-0.395,-0.285,47676
-0.4,-0.305,47677
-0.415,-0.295,47678
-0.415,-0.31,47679
-0.425,-0.32,47680
-0.405,-0.3,47681
-0.395,-0.295,47682
-0.4,-0.3,47683
-0.415,-0.31,47684
-0.41,-0.315,47685
-0.41,-0.31,47686
-0.42,-0.295,47687
-0.395,-0.305,47688
-0.4,-0.31,47689
-0.41,-0.32,47690
-0.42,-0.325,47691
-0.415,-0.325,47692
-0.41,-0.305,47693
-0.395,-0.305,47694
-0.385,-0.315,47695
-0.405,-0.33,47696
-0.405,-0.34,47697
-0.41,-0.34,47698
-0.395,-0.32,47699
-0.39,-0.32,47700
-0.395,-0.32,47701
-0.4,-0.335,47702
-0.41,-0.35,47703
-0.405,-0.345,47704
-0.4,-0.335,47705
-0.385,-0.345,47706
-0.39,-0.35,47707
-0.4,-0.375,47708
-0.415,-0.365,47709
-0.4,-0.365,47710
-0.4,-0.365,47711
-0.385,-0.355,47712
-0.39,-0.365,47713
-0.4,-0.375,47714
-0.395,-0.39,47715
-0.41,-0.385,47716
-0.4,-0.385,47717
-0.39,-0.385,47718
-0.39,-0.385,47719
-0.4,-0.4,47720
-0.41,-0.41,47721
-0.405,-0.405,47722
-0.405,-0.395,47723
-0.39,-0.415,47724
-0.39,-0.42,47725
-0.4,-0.43,47726
-0.4,-0.425,47727
-0.41,-0.42,47728
-0.4,-0.41,47729
-0.385,-0.405,47730
-0.41,-0.42,47731
-0.41,-0.43,47732
-0.41,-0.42,47733
-0.405,-0.42,47734
-0.395,-0.41,47735
-0.385,-0.4,47736
-0.395,-0.385,47737
-0.4,-0.395,47738
-0.4,-0.38,47739
-0.39,-0.365,47740
-0.385,-0.335,47741
-0.355,-0.335,47742
-0.365,-0.315,47743
-0.35,-0.325,47744
-0.355,-0.315,47745
-0.345,-0.3,47746
-0.33,-0.285,47747
-0.315,-0.26,47748
-0.32,-0.265,47749
-0.32,-0.27,47750
-0.31,-0.28,47751
-0.32,-0.255,47752
-0.31,-0.24,47753
-0.29,-0.245,47754
-0.295,-0.245,47755
-0.315,-0.25,47756
-0.315,-0.25,47757
-0.31,-0.25,47758
-0.31,-0.23,47759
-0.3,-0.235,47760
-0.3,-0.23,47761
-0.305,-0.24,47762
-0.32,-0.25,47763
-0.305,-0.24,47764
-0.305,-0.225,47765
-0.305,-0.235,47766
-0.31,-0.24,47767
-0.315,-0.245,47768
-0.33,-0.24,47769
-0.32,-0.235,47770
-0.31,-0.23,47771
-0.3,-0.225,47772
-0.295,-0.225,47773
-0.31,-0.235,47774
-0.325,-0.255,47775
-0.325,-0.235,47776
-0.315,-0.235,47777
-0.295,-0.23,47778
-0.305,-0.235,47779
-0.32,-0.25,47780
-0.325,-0.245,47781
-0.335,-0.24,47782
-0.32,-0.22,47783
-0.3,-0.225,47784
-0.305,-0.24,47785
-0.325,-0.245,47786
-0.34,-0.255,47787
-0.335,-0.25,47788
-0.33,-0.24,47789
-0.33,-0.235,47790
-0.325,-0.24,47791
-0.335,-0.255,47792
-0.345,-0.255,47793
-0.35,-0.245,47794
-0.34,-0.25,47795
-0.325,-0.24,47796
-0.34,-0.25,47797
-0.335,-0.26,47798
-0.36,-0.255,47799
-0.35,-0.255,47800
-0.35,-0.255,47801
-0.335,-0.255,47802
-0.35,-0.255,47803
-0.355,-0.27,47804
-0.365,-0.26,47805
-0.365,-0.265,47806
-0.36,-0.25,47807
-0.34,-0.25,47808
-0.345,-0.265,47809
-0.355,-0.265,47810
-0.36,-0.265,47811
-0.365,-0.265,47812
-0.365,-0.25,47813
-0.345,-0.245,47814
-0.365,-0.245,47815
-0.36,-0.265,47816
-0.38,-0.265,47817
-0.37,-0.26,47818
-0.36,-0.245,47819
-0.355,-0.24,47820
-0.36,-0.235,47821
-0.375,-0.255,47822
-0.375,-0.26,47823
-0.36,-0.25,47824
-0.345,-0.245,47825
-0.335,-0.245,47826
-0.355,-0.235,47827
-0.35,-0.25,47828
-0.365,-0.235,47829
-0.355,-0.24,47830
-0.355,-0.22,47831
-0.34,-0.235,47832
-0.345,-0.23,47833
-0.345,-0.24,47834
-0.355,-0.245,47835
-0.36,-0.24,47836
-0.35,-0.22,47837
-0.33,-0.215,47838
-0.33,-0.22,47839
-0.34,-0.235,47840
-0.34,-0.24,47841
-0.335,-0.245,47842
-0.31,-0.24,47843
-0.29,-0.225,47844
-0.28,-0.22,47845
-0.28,-0.23,47846
-0.295,-0.235,47847
-0.28,-0.22,47848
-0.28,-0.215,47849
-0.275,-0.21,47850
-0.27,-0.21,47851
-0.27,-0.22,47852
-0.26,-0.215,47853
-0.25,-0.2,47854
-0.24,-0.185,47855
-0.225,-0.18,47856
-0.235,-0.175,47857
-0.24,-0.2,47858
-0.255,-0.2,47859
-0.255,-0.195,47860
-0.255,-0.18,47861
-0.245,-0.19,47862
-0.245,-0.175,47863
-0.255,-0.185,47864
-0.275,-0.175,47865
-0.275,-0.165,47866
-0.25,-0.155,47867
-0.25,-0.16,47868
-0.27,-0.17,47869
-0.275,-0.175,47870
-0.28,-0.18,47871
-0.26,-0.175,47872
-0.235,-0.175,47873
-0.23,-0.185,47874
-0.27,-0.19,47875
-0.31,-0.2,47876
-0.325,-0.21,47877
-0.33,-0.205,47878
-0.345,-0.2,47879
-0.34,-0.195,47880
-0.355,-0.2,47881
-0.36,-0.205,47882
-0.365,-0.22,47883
-0.37,-0.22,47884
-0.36,-0.21,47885
-0.345,-0.22,47886
-0.355,-0.22,47887
-0.365,-0.23,47888
-0.38,-0.225,47889
-0.385,-0.215,47890
-0.37,-0.21,47891
-0.37,-0.215,47892
-0.38,-0.215,47893
-0.375,-0.225,47894
-0.385,-0.23,47895
-0.385,-0.225,47896
-0.38,-0.21,47897
-0.365,-0.205,47898
-0.375,-0.215,47899
-0.375,-0.225,47900
-0.385,-0.24,47901
-0.395,-0.245,47902
-0.4,-0.245,47903
-0.415,-0.265,47904
-0.465,-0.295,47905
-0.49,-0.325,47906
-0.515,-0.35,47907
-0.56,-0.36,47908
-0.585,-0.295,47909
-0.57,-0.185,47910
-0.5,-0.075,47911
-0.375,0.025,47912
-0.26,0.1,47913
-0.1,0.19,47914
0.115,0.285,47915
0.355,0.375,47916
0.58,0.445,47917
0.725,0.51,47918
0.795,0.57,47919
0.845,0.565,47920
0.835,0.415,47921
0.66,0.115,47922
0.3,-0.16,47923
-0.095,-0.28,47924
-0.38,-0.27,47925
-0.51,-0.245,47926
-0.51,-0.235,47927
-0.47,-0.23,47928
-0.415,-0.22,47929
-0.415,-0.24,47930
-0.425,-0.25,47931
-0.435,-0.24,47932
-0.425,-0.24,47933
-0.41,-0.225,47934
-0.415,-0.24,47935
-0.42,-0.245,47936
-0.415,-0.245,47937
-0.42,-0.23,47938
-0.415,-0.22,47939
-0.405,-0.23,47940
-0.405,-0.23,47941
-0.41,-0.245,47942
-0.425,-0.26,47943
-0.415,-0.25,47944
-0.42,-0.23,47945
-0.415,-0.23,47946
-0.41,-0.235,47947
-0.42,-0.255,47948
-0.43,-0.245,47949
-0.42,-0.255,47950
-0.42,-0.245,47951
-0.425,-0.245,47952
-0.425,-0.24,47953
-0.44,-0.255,47954
-0.445,-0.255,47955
-0.43,-0.25,47956
-0.425,-0.24,47957
-0.415,-0.24,47958
-0.405,-0.235,47959
-0.42,-0.245,47960
-0.435,-0.255,47961
-0.435,-0.235,47962
-0.42,-0.225,47963
-0.415,-0.23,47964
-0.425,-0.23,47965
-0.42,-0.24,47966
-0.43,-0.245,47967
-0.42,-0.25,47968
-0.41,-0.225,47969
-0.385,-0.225,47970
-0.395,-0.23,47971
-0.395,-0.24,47972
-0.405,-0.245,47973
-0.41,-0.23,47974
-0.415,-0.23,47975
-0.4,-0.225,47976
-0.41,-0.25,47977
-0.405,-0.255,47978
-0.425,-0.27,47979
-0.435,-0.26,47980
-0.43,-0.25,47981
-0.425,-0.245,47982
-0.425,-0.265,47983
-0.435,-0.275,47984
-0.44,-0.28,47985
-0.435,-0.27,47986
-0.43,-0.26,47987
-0.42,-0.265,47988
-0.415,-0.275,47989
-0.425,-0.28,47990
-0.435,-0.295,47991
-0.425,-0.28,47992
-0.42,-0.27,47993
-0.405,-0.275,47994
-0.41,-0.285,47995
-0.42,-0.295,47996
-0.43,-0.31,47997
-0.435,-0.3,47998
-0.43,-0.295,47999
-0.41,-0.3,48000
-0.425,-0.315,48001
-0.42,-0.33,48002
-0.435,-0.335,48003
-0.445,-0.34,48004
-0.435,-0.325,48005
-0.425,-0.335,48006
-0.42,-0.34,48007
-0.425,-0.355,48008
-0.435,-0.375,48009
-0.435,-0.375,48010
-0.435,-0.37,48011
-0.43,-0.36,48012
-0.43,-0.35,48013
-0.435,-0.375,48014
-0.45,-0.39,48015
-0.465,-0.385,48016
-0.45,-0.38,48017
-0.445,-0.375,48018
-0.465,-0.375,48019
-0.445,-0.38,48020
-0.445,-0.38,48021
-0.445,-0.37,48022
-0.43,-0.355,48023
-0.425,-0.35,48024
-0.43,-0.35,48025
-0.43,-0.345,48026
-0.43,-0.34,48027
-0.425,-0.325,48028
-0.405,-0.3,48029
-0.385,-0.3,48030
-0.385,-0.285,48031
-0.395,-0.28,48032
-0.395,-0.27,48033
-0.375,-0.27,48034
-0.37,-0.25,48035
-0.355,-0.24,48036
-0.365,-0.24,48037
-0.36,-0.245,48038
-0.365,-0.245,48039
-0.37,-0.255,48040
-0.355,-0.225,48041
-0.35,-0.225,48042
-0.355,-0.23,48043
-0.36,-0.24,48044
-0.37,-0.235,48045
-0.365,-0.225,48046
-0.36,-0.22,48047
-0.35,-0.22,48048
-0.365,-0.23,48049
-0.375,-0.235,48050
-0.37,-0.25,48051
-0.375,-0.24,48052
-0.36,-0.24,48053
-0.35,-0.245,48054
-0.365,-0.24,48055
-0.37,-0.24,48056
-0.375,-0.235,48057
-0.38,-0.235,48058
-0.365,-0.24,48059
-0.355,-0.235,48060
-0.36,-0.24,48061
-0.37,-0.25,48062
-0.37,-0.25,48063
-0.385,-0.235,48064
-0.375,-0.235,48065
-0.36,-0.245,48066
-0.365,-0.24,48067
-0.38,-0.26,48068
-0.385,-0.27,48069
-0.395,-0.26,48070
-0.39,-0.24,48071
-0.38,-0.24,48072
-0.385,-0.245,48073
-0.38,-0.265,48074
-0.405,-0.28,48075
-0.4,-0.26,48076
-0.4,-0.255,48077
-0.385,-0.255,48078
-0.395,-0.245,48079
-0.4,-0.26,48080
-0.405,-0.27,48081
-0.415,-0.265,48082
-0.4,-0.26,48083
-0.4,-0.26,48084
-0.4,-0.265,48085
-0.4,-0.275,48086
-0.4,-0.275,48087
-0.405,-0.27,48088
-0.4,-0.255,48089
-0.4,-0.255,48090
-0.4,-0.26,48091
-0.41,-0.275,48092
-0.415,-0.275,48093
-0.415,-0.275,48094
-0.41,-0.255,48095
-0.395,-0.255,48096
-0.405,-0.27,48097
-0.41,-0.28,48098
-0.42,-0.27,48099
-0.425,-0.26,48100
-0.42,-0.26,48101
-0.41,-0.26,48102
-0.415,-0.27,48103
-0.42,-0.28,48104
-0.425,-0.29,48105
-0.42,-0.27,48106
-0.42,-0.255,48107
-0.4,-0.265,48108
-0.4,-0.25,48109
-0.4,-0.265,48110
-0.4,-0.275,48111
-0.41,-0.28,48112
-0.41,-0.265,48113
-0.405,-0.265,48114
-0.41,-0.26,48115
-0.425,-0.275,48116
-0.425,-0.26,48117
-0.41,-0.25,48118
-0.405,-0.255,48119
-0.39,-0.26,48120
-0.405,-0.265,48121
-0.405,-0.28,48122
-0.405,-0.275,48123
-0.42,-0.265,48124
-0.405,-0.245,48125
-0.385,-0.25,48126
-0.385,-0.265,48127
-0.375,-0.275,48128
-0.37,-0.285,48129
-0.37,-0.275,48130
-0.345,-0.255,48131
-0.335,-0.245,48132
-0.335,-0.25,48133
-0.325,-0.255,48134
-0.32,-0.265,48135
-0.32,-0.25,48136
-0.31,-0.245,48137
-0.305,-0.225,48138
-0.315,-0.225,48139
-0.315,-0.225,48140
-0.315,-0.23,48141
-0.335,-0.23,48142
-0.325,-0.21,48143
-0.325,-0.195,48144
-0.33,-0.205,48145
-0.33,-0.215,48146
-0.34,-0.22,48147
-0.35,-0.21,48148
-0.35,-0.215,48149
-0.355,-0.21,48150
-0.34,-0.23,48151
-0.32,-0.25,48152
-0.32,-0.25,48153
-0.335,-0.25,48154
-0.345,-0.23,48155
-0.34,-0.23,48156
-0.355,-0.235,48157
-0.39,-0.25,48158
-0.41,-0.255,48159
-0.425,-0.245,48160
-0.425,-0.25,48161
-0.41,-0.25,48162
-0.435,-0.25,48163
-0.44,-0.27,48164
-0.445,-0.265,48165
-0.455,-0.255,48166
-0.44,-0.25,48167
-0.43,-0.25,48168
-0.43,-0.25,48169
-0.43,-0.26,48170
-0.435,-0.28,48171
-0.43,-0.265,48172
-0.435,-0.26,48173
-0.43,-0.265,48174
-0.44,-0.265,48175
-0.455,-0.265,48176
-0.445,-0.28,48177
-0.465,-0.275,48178
-0.445,-0.265,48179
-0.44,-0.265,48180
-0.435,-0.255,48181
-0.45,-0.26,48182
-0.45,-0.275,48183
-0.46,-0.265,48184
-0.45,-0.265,48185
-0.445,-0.285,48186
-0.465,-0.305,48187
-0.51,-0.33,48188
-0.55,-0.36,48189
-0.565,-0.38,48190
-0.585,-0.37,48191
-0.625,-0.35,48192
-0.65,-0.28,48193
-0.595,-0.21,48194
-0.495,-0.12,48195
-0.39,-0.045,48196
-0.255,0.035,48197
-0.08,0.105,48198
0.165,0.205,48199
0.405,0.29,48200
0.615,0.375,48201
0.735,0.36,48202
0.73,0.18,48203
0.55,-0.105,48204
0.17,-0.345,48205
-0.2,-0.415,48206
-0.44,-0.38,48207
-0.55,-0.345,48208
-0.585,-0.31,48209
-0.545,-0.3,48210
-0.51,-0.29,48211
-0.47,-0.3,48212
-0.48,-0.305,48213
-0.485,-0.305,48214
-0.48,-0.28,48215
-0.465,-0.28,48216
-0.455,-0.275,48217
-0.465,-0.295,48218
-0.47,-0.3,48219
-0.465,-0.29,48220
-0.465,-0.29,48221
-0.47,-0.29,48222
-0.465,-0.295,48223
-0.485,-0.3,48224
-0.48,-0.305,48225
-0.485,-0.305,48226
-0.485,-0.29,48227
-0.48,-0.285,48228
-0.48,-0.29,48229
-0.485,-0.3,48230
-0.485,-0.31,48231
-0.5,-0.315,48232
-0.49,-0.285,48233
-0.485,-0.27,48234
-0.485,-0.28,48235
-0.48,-0.31,48236
-0.495,-0.305,48237
-0.515,-0.295,48238
-0.48,-0.275,48239
-0.46,-0.28,48240
-0.465,-0.275,48241
-0.475,-0.285,48242
-0.485,-0.29,48243
-0.485,-0.28,48244
-0.48,-0.27,48245
-0.465,-0.27,48246
-0.485,-0.275,48247
-0.48,-0.29,48248
-0.485,-0.295,48249
-0.49,-0.28,48250
-0.485,-0.28,48251
-0.49,-0.29,48252
-0.5,-0.295,48253
-0.49,-0.31,48254
-0.495,-0.305,48255
-0.495,-0.29,48256
-0.49,-0.275,48257
-0.47,-0.275,48258
-0.485,-0.27,48259
-0.49,-0.28,48260
-0.48,-0.285,48261
-0.49,-0.29,48262
-0.47,-0.275,48263
-0.475,-0.275,48264
-0.49,-0.28,48265
-0.48,-0.29,48266
-0.485,-0.285,48267
-0.49,-0.285,48268
-0.485,-0.27,48269
-0.47,-0.285,48270
-0.465,-0.29,48271
-0.485,-0.3,48272
-0.485,-0.3,48273
-0.5,-0.295,48274
-0.49,-0.295,48275
-0.475,-0.3,48276
-0.485,-0.3,48277
-0.48,-0.32,48278
-0.48,-0.335,48279
-0.495,-0.325,48280
-0.49,-0.315,48281
-0.49,-0.315,48282
-0.5,-0.33,48283
-0.5,-0.325,48284
-0.5,-0.345,48285
-0.51,-0.355,48286
-0.485,-0.34,48287
-0.485,-0.355,48288
-0.49,-0.36,48289
-0.5,-0.375,48290
-0.52,-0.385,48291
-0.51,-0.37,48292
-0.515,-0.38,48293
-0.495,-0.38,48294
-0.51,-0.405,48295
-0.535,-0.425,48296
-0.54,-0.43,48297
-0.54,-0.41,48298
-0.525,-0.4,48299
-0.515,-0.4,48300
-0.525,-0.405,48301
-0.535,-0.415,48302
-0.535,-0.41,48303
-0.535,-0.395,48304
-0.53,-0.385,48305
-0.495,-0.365,48306
-0.5,-0.365,48307
-0.505,-0.37,48308
-0.5,-0.35,48309
-0.48,-0.34,48310
