Sample,Symbol,Subtype,Chan,Num
266090,F,0,0,0
266251,V,1,0,0
266546,N,0,0,0
266768,V,1,0,0
266920,V,1,0,0
267257,N,0,0,0
267470,V,1,0,0
267645,V,1,0,0
267948,N,0,0,0
268155,F,0,0,0
268312,V,1,0,0
268609,N,0,0,0
268817,F,0,0,0
268976,V,1,0,0
269290,N,0,0,0
269515,F,0,0,0
269684,V,1,0,0
269973,N,0,0,0
270197,F,0,0,0
270370,V,1,0,0
270657,N,0,0,0
270859,F,0,0,0
271014,V,1,0,0
271323,N,0,0,0
271553,F,0,0,0
271713,V,1,0,0
272029,N,0,0,0
272233,V,1,0,0
272397,V,1,0,0
272716,N,0,0,0
272916,V,1,0,0
273085,V,1,0,0
273395,N,0,0,0
273604,V,1,0,0
273781,V,1,0,0
274092,N,0,0,0
274304,F,0,0,0
274491,V,1,0,0
274772,N,0,0,0
274976,F,0,0,0
275139,V,1,0,0
275417,N,0,0,0
275635,F,0,0,0
275804,V,1,0,0
276095,N,0,0,0
276312,F,0,0,0
276467,V,1,0,0
276783,N,0,0,0
276980,V,1,0,0
277157,V,1,0,0
277434,N,0,0,0
277649,F,0,0,0
277806,V,1,0,0
278117,N,0,0,0
278341,F,0,0,0
278516,V,1,0,0
278805,N,0,0,0
279014,V,1,0,0
279174,V,1,0,0
279453,N,0,0,0
279663,F,0,0,0
279820,V,1,0,0
280148,N,0,0,0
280348,V,1,0,0
280529,V,1,0,0
280854,N,0,0,0
281050,V,1,0,0
281224,V,1,0,0
281501,N,0,0,0
281699,F,0,0,0
281855,V,1,0,0
282148,N,0,0,0
282374,F,0,0,0
282537,V,1,0,0
282859,N,0,0,0
283053,V,1,0,0
283230,V,1,0,0
283543,N,0,0,0
283734,V,1,0,0
283890,V,1,0,0
284182,N,0,0,0
284404,F,0,0,0
284569,V,1,0,0
284860,N,0,0,0
285080,F,0,0,0
285235,V,1,0,0
285519,N,0,0,0
285722,F,0,0,0
285894,V,1,0,0
286177,N,0,0,0
286397,F,0,0,0
286561,V,1,0,0
286851,N,0,0,0
287069,F,0,0,0
287224,V,0,0,0
287502,N,0,0,0
287719,F,0,0,0
287867,V,1,0,0
288163,N,0,0,0
288356,V,1,0,0
288539,V,1,0,0
288879,N,0,0,0
289083,V,1,0,0
289254,V,1,0,0
289531,N,0,0,0
289740,F,0,0,0
289891,V,1,0,0
290170,N,0,0,0
290379,F,0,0,0
290535,V,1,0,0
290850,N,0,0,0
291054,V,1,0,0
291237,V,1,0,0
291535,N,0,0,0
291748,F,0,0,0
291911,V,1,0,0
292174,N,0,0,0
292379,F,0,0,0
292524,V,1,0,0
292816,N,0,0,0
293038,F,0,0,0
293205,V,1,0,0
293487,N,0,0,0
293696,F,0,0,0
293851,V,1,0,0
294152,N,0,0,0
294353,F,0,0,0
294529,V,1,0,0
294797,N,0,0,0
295012,F,0,0,0
295177,V,1,0,0
295469,N,0,0,0
295689,F,0,0,0
295844,V,1,0,0
296132,N,0,0,0
296334,F,0,0,0
296507,V,1,0,0
296781,N,0,0,0
296991,F,0,0,0
297160,V,1,0,0
297451,N,0,0,0
297667,F,0,0,0
297827,V,1,0,0
298118,N,0,0,0
298331,F,0,0,0
298492,V,1,0,0
298788,N,0,0,0
298988,V,1,0,0
299148,V,1,0,0
299464,N,0,0,0
299686,V,1,0,0
299848,V,1,0,0
300130,N,0,0,0
300340,F,0,0,0
300501,V,1,0,0
300788,N,0,0,0
300996,F,0,0,0
301151,V,1,0,0
301425,N,0,0,0
301638,F,0,0,0
301810,V,1,0,0
302081,N,0,0,0
302294,F,1,0,0
302457,V,1,0,0
302755,N,0,0,0
302966,F,0,0,0
303124,V,1,0,0
303408,N,0,0,0
303626,F,0,0,0
303796,V,1,0,0
304088,N,0,0,0
304303,F,1,0,0
304458,V,1,0,0
304778,N,0,0,0
304987,F,0,0,0
305150,V,1,0,0
305415,N,0,0,0
305626,F,0,0,0
305790,V,1,0,0
306108,N,0,0,0
306324,V,1,0,0
306504,V,1,0,0
306821,N,0,0,0
307015,V,1,0,0
307195,V,1,0,0
307492,N,0,0,0
307696,F,0,0,0
307854,V,1,0,0
308161,N,0,0,0
308386,F,0,0,0
308547,V,1,0,0
308860,N,0,0,0
309082,F,0,0,0
309242,V,1,0,0
309528,N,0,0,0
309729,F,0,0,0
309885,V,1,0,0
310207,N,0,0,0
310428,F,0,0,0
310595,V,1,0,0
310898,N,0,0,0
311111,F,0,0,0
311276,V,1,0,0
311570,N,0,0,0
311780,F,0,0,0
311926,V,1,0,0
312213,N,0,0,0
312432,F,0,0,0
312605,V,1,0,0
312910,N,0,0,0
313123,F,0,0,0
313282,V,1,0,0
313547,N,0,0,0
313756,F,0,0,0
313914,V,1,0,0
314169,N,0,0,0
314398,N,0,0,0
314587,V,1,0,0
314864,N,0,0,0
315081,N,0,0,0
315259,V,1,0,0
315591,N,0,0,0
315800,V,1,0,0
315959,V,1,0,0
316271,N,0,0,0
316475,F,0,0,0
316652,V,1,0,0
316910,N,0,0,0
317119,N,0,0,0
317314,N,0,0,0
317506,N,0,0,0
317700,N,0,0,0
317904,N,0,0,0
318115,N,0,0,0
318315,N,0,0,0
318516,N,0,0,0
318737,F,0,0,0
318892,V,1,0,0
319202,N,0,0,0
319420,F,0,0,0
319581,V,1,0,0
319822,N,0,0,0
320017,N,0,0,0
320206,N,0,0,0
320373,V,1,0,0
320628,N,0,0,0
320848,N,0,0,0
321061,F,0,0,0
321269,N,0,0,0
321476,N,0,0,0
321685,F,0,0,0
321850,V,1,0,0
322082,N,0,0,0
322279,N,0,0,0
322471,N,0,0,0
322644,V,1,0,0
322864,N,0,0,0
323082,N,0,0,0
323320,F,0,0,0
323484,V,1,0,0
323548,~,2,0,0
323809,N,0,0,0
324007,V,1,0,0
324182,V,1,0,0
324368,~,3,0,0
324464,N,0,0,0
324672,N,0,0,0
324837,V,0,0,0
325086,N,0,0,0
325167,|,3,0,0
325300,N,0,0,0
325513,F,0,0,0
325688,V,0,0,0
325815,|,3,0,0
325996,N,0,0,0
326108,~,0,0,0
326211,F,1,0,0
326294,+,0,0,0
326378,V,1,0,0
326639,N,0,0,0
326846,N,0,0,0
327007,V,1,0,0
327279,N,0,0,0
327502,N,0,0,0
327706,V,1,0,0
327833,+,0,0,0
327961,N,0,0,0
328174,N,0,0,0
328388,F,0,0,0
328554,V,1,0,0
328842,N,0,0,0
329050,F,1,0,0
329197,V,1,0,0
329484,N,0,0,0
329708,F,0,0,0
329791,+,0,0,0
329875,V,1,0,0
330173,N,0,0,0
330391,N,0,0,0
330575,V,1,0,0
330808,N,0,0,0
331027,N,0,0,0
331232,V,1,0,0
331367,+,0,0,0
331503,N,0,0,0
331745,N,0,0,0
331960,V,1,0,0
332190,V,1,0,0
332497,N,0,0,0
332702,V,1,0,0
332893,V,1,0,0
333218,N,0,0,0
333413,V,1,0,0
333583,V,1,0,0
333893,N,0,0,0
334120,F,1,0,0
334301,V,1,0,0
334587,N,0,0,0
334806,F,0,0,0
334968,V,1,0,0
335176,V,1,0,0
335526,N,0,0,0
335710,V,1,0,0
335970,N,0,0,0
336198,N,0,0,0
336416,V,1,0,0
336617,V,1,0,0
336941,N,0,0,0
337141,V,1,0,0
337401,N,0,0,0
337625,N,0,0,0
337820,V,1,0,0
338022,V,1,0,0
338359,N,0,0,0
338566,V,1,0,0
338755,V,1,0,0
339089,N,0,0,0
339293,V,1,0,0
339555,N,0,0,0
339772,N,0,0,0
339975,F,0,0,0
340144,V,1,0,0
340451,N,0,0,0
340678,V,1,0,0
340847,V,1,0,0
341209,N,0,0,0
341406,V,1,0,0
341684,N,0,0,0
341907,N,0,0,0
342125,F,0,0,0
342293,V,1,0,0
342568,N,0,0,0
342792,N,0,0,0
342974,V,1,0,0
343226,N,0,0,0
343438,N,0,0,0
343644,F,1,0,0
343812,V,1,0,0
344059,N,0,0,0
344262,N,0,0,0
344478,N,0,0,0
344732,N,0,0,0
344973,N,0,0,0
345185,V,1,0,0
345377,V,1,0,0
345716,N,0,0,0
345910,V,1,0,0
346089,V,1,0,0
346427,N,0,0,0
346614,V,1,0,0
346792,V,1,0,0
347089,N,0,0,0
347322,F,1,0,0
347489,V,1,0,0
347799,N,0,0,0
347999,V,1,0,0
348176,V,1,0,0
348510,N,0,0,0
348697,V,1,0,0
348894,V,1,0,0
349236,N,0,0,0
349438,V,1,0,0
349629,V,1,0,0
349970,N,0,0,0
350068,+,0,0,0
350166,V,1,0,0
350431,N,0,0,0
350660,N,0,0,0
350852,V,1,0,0
351133,N,0,0,0
351387,N,0,0,0
351605,V,1,0,0
351895,N,0,0,0
352133,N,0,0,0
352344,V,1,0,0
352486,+,0,0,0
352628,N,0,0,0
352838,V,1,0,0
353000,V,1,0,0
353360,N,0,0,0
353563,V,1,0,0
353779,V,1,0,0
354056,N,0,0,0
354280,N,0,0,0
354490,F,0,0,0
354664,V,1,0,0
354970,N,0,0,0
355163,V,1,0,0
355369,V,1,0,0
355743,N,0,0,0
355942,V,1,0,0
356236,N,0,0,0
356466,N,0,0,0
356692,F,0,0,0
356927,N,0,0,0
357156,N,0,0,0
357339,V,1,0,0
357661,N,0,0,0
357895,V,1,0,0
358065,V,1,0,0
358417,N,0,0,0
358613,V,1,0,0
358798,V,1,0,0
359069,N,0,0,0
359277,F,1,0,0
359441,V,1,0,0
359748,N,0,0,0
359959,V,1,0,0
360158,V,1,0,0
360481,N,0,0,0
360583,+,0,0,0
360686,V,1,0,0
360930,N,0,0,0
361157,N,0,0,0
361353,V,1,0,0
361626,N,0,0,0
361864,N,0,0,0
362074,V,1,0,0
362368,N,0,0,0
362610,N,0,0,0
362806,V,1,0,0
363080,N,0,0,0
363312,N,0,0,0
363511,V,1,0,0
363627,+,0,0,0
363744,N,0,0,0
363947,N,0,0,0
364161,F,1,0,0
364362,V,1,0,0
364621,N,0,0,0
364860,N,0,0,0
365049,V,1,0,0
365360,N,0,0,0
365587,F,1,0,0
365755,V,1,0,0
365930,V,1,0,0
366098,N,0,0,0
366323,N,0,0,0
366558,N,0,0,0
366728,V,1,0,0
366931,V,1,0,0
367081,N,0,0,0
367315,N,0,0,0
367542,F,0,0,0
367715,V,1,0,0
368030,N,0,0,0
368219,V,1,0,0
368415,V,1,0,0
368756,N,0,0,0
368966,V,1,0,0
369211,N,0,0,0
369432,N,0,0,0
369648,F,1,0,0
369819,V,1,0,0
370145,N,0,0,0
370334,V,1,0,0
370528,V,1,0,0
370834,N,0,0,0
371051,V,1,0,0
371285,V,1,0,0
371533,N,0,0,0
371751,N,0,0,0
371851,+,0,0,0
371952,V,1,0,0
372225,N,0,0,0
372444,N,0,0,0
372653,V,1,0,0
372945,N,0,0,0
373192,N,0,0,0
373396,V,1,0,0
373686,N,0,0,0
373937,N,0,0,0
374133,V,1,0,0
374407,N,0,0,0
374621,N,0,0,0
374824,V,1,0,0
375094,N,0,0,0
375336,N,0,0,0
375551,V,1,0,0
375811,N,0,0,0
376048,N,0,0,0
376244,V,1,0,0
376547,N,0,0,0
376767,F,0,0,0
376943,V,1,0,0
377108,V,1,0,0
377196,+,0,0,0
377285,N,0,0,0
377517,N,0,0,0
377744,F,1,0,0
377909,V,1,0,0
378140,V,1,0,0
378300,N,0,0,0
378512,N,0,0,0
378728,F,0,0,0
378894,V,1,0,0
379195,N,0,0,0
379416,V,1,0,0
379604,V,1,0,0
379908,N,0,0,0
380117,F,0,0,0
380302,V,1,0,0
380523,N,0,0,0
380726,N,0,0,0
380933,F,1,0,0
381118,V,1,0,0
381391,N,0,0,0
381631,F,0,0,0
381820,V,1,0,0
382174,N,0,0,0
382370,V,1,0,0
382627,N,0,0,0
382849,N,0,0,0
383065,V,1,0,0
383262,V,1,0,0
383543,N,0,0,0
383785,N,0,0,0
383993,V,1,0,0
384284,N,0,0,0
384537,N,0,0,0
384739,V,1,0,0
385044,N,0,0,0
385263,S,0,0,0
385434,V,1,0,0
385619,V,1,0,0
385779,N,0,0,0
385989,S,0,0,0
386239,F,0,0,0
386399,V,1,0,0
386791,N,0,0,0
386894,+,0,0,0
386997,V,1,0,0
387260,N,0,0,0
387482,N,0,0,0
387680,V,1,0,0
387937,N,0,0,0
388194,N,0,0,0
388401,V,1,0,0
388723,N,0,0,0
388969,N,0,0,0
389135,V,1,0,0
389308,V,1,0,0
389473,N,0,0,0
389702,N,0,0,0
389920,V,1,0,0
390190,N,0,0,0
390435,N,0,0,0
390647,V,1,0,0
390952,N,0,0,0
391197,N,0,0,0
391401,V,1,0,0
391707,N,0,0,0
391937,N,0,0,0
392111,V,1,0,0
392290,V,1,0,0
392467,N,0,0,0
392732,N,0,0,0
392967,V,1,0,0
393220,N,0,0,0
393454,N,0,0,0
393656,V,1,0,0
393944,N,0,0,0
394175,N,0,0,0
394384,V,1,0,0
394658,N,0,0,0
394907,N,0,0,0
395120,V,1,0,0
395427,N,0,0,0
395660,N,0,0,0
395856,V,1,0,0
396137,N,0,0,0
396361,N,0,0,0
396574,V,1,0,0
396865,N,0,0,0
397110,N,0,0,0
397311,V,1,0,0
397602,N,0,0,0
397843,N,0,0,0
398058,V,1,0,0
398311,N,0,0,0
398538,N,0,0,0
398748,V,1,0,0
399031,N,0,0,0
399269,N,0,0,0
399482,V,1,0,0
399734,N,0,0,0
399965,N,0,0,0
400182,V,1,0,0
400458,N,0,0,0
400686,N,0,0,0
400915,V,1,0,0
401057,+,0,0,0
401199,N,0,0,0
401445,N,0,0,0
401641,V,1,0,0
401820,V,1,0,0
402176,N,0,0,0
402367,V,1,0,0
402609,N,0,0,0
402820,N,0,0,0
403041,V,1,0,0
403323,N,0,0,0
403567,N,0,0,0
403768,V,1,0,0
404072,N,0,0,0
404307,F,0,0,0
404457,V,1,0,0
404644,V,1,0,0
404807,N,0,0,0
405072,N,0,0,0
405270,V,1,0,0
405616,N,0,0,0
405729,+,0,0,0
405842,V,1,0,0
406113,N,0,0,0
406349,N,0,0,0
406548,V,1,0,0
406803,N,0,0,0
407026,N,0,0,0
407230,V,1,0,0
407543,N,0,0,0
407788,N,0,0,0
408010,V,0,0,0
408277,N,0,0,0
408520,N,0,0,0
408717,V,1,0,0
408975,N,0,0,0
409194,N,0,0,0
409403,V,1,0,0
409671,N,0,0,0
409916,N,0,0,0
410134,V,1,0,0
410397,N,0,0,0
410620,N,0,0,0
410820,V,1,0,0
411087,N,0,0,0
411300,N,0,0,0
411505,V,1,0,0
411745,N,0,0,0
411983,N,0,0,0
412215,V,1,0,0
412468,N,0,0,0
412704,N,0,0,0
412904,V,1,0,0
413169,N,0,0,0
413388,N,0,0,0
413585,V,1,0,0
413860,N,0,0,0
414097,N,0,0,0
414306,V,1,0,0
414559,N,0,0,0
414791,N,0,0,0
414989,V,1,0,0
415269,N,0,0,0
415502,N,0,0,0
415689,V,1,0,0
415969,N,0,0,0
416208,N,0,0,0
416426,V,1,0,0
416678,N,0,0,0
416909,N,0,0,0
417108,V,1,0,0
417376,N,0,0,0
417599,N,0,0,0
417793,V,1,0,0
418084,N,0,0,0
418319,N,0,0,0
418530,V,1,0,0
418799,N,0,0,0
419029,N,0,0,0
419234,V,1,0,0
419500,N,0,0,0
419716,N,0,0,0
419920,V,1,0,0
420179,N,0,0,0
420424,N,0,0,0
420636,V,1,0,0
420724,~,2,0,0
420899,N,0,0,0
421130,N,0,0,0
421328,V,1,0,0
421617,N,0,0,0
421849,N,0,0,0
422044,V,1,0,0
422163,+,0,0,0
422282,N,0,0,0
422507,N,0,0,0
422728,F,0,0,0
422945,N,0,0,0
423162,N,0,0,0
423371,N,0,0,0
423568,N,0,0,0
423764,N,0,0,0
423951,N,0,0,0
424136,N,0,0,0
424321,N,0,0,0
424510,N,0,0,0
424699,N,0,0,0
424884,N,0,0,0
425070,N,0,0,0
425251,N,0,0,0
425428,N,0,0,0
425598,N,0,0,0
425775,N,0,0,0
425946,N,0,0,0
426112,N,0,0,0
426276,N,0,0,0
426435,N,0,0,0
426596,N,0,0,0
426768,N,0,0,0
426949,N,0,0,0
427130,N,0,0,0
427302,N,0,0,0
427473,N,0,0,0
427632,N,0,0,0
427805,N,0,0,0
427976,N,0,0,0
428143,N,0,0,0
428315,N,0,0,0
428492,F,0,0,0
428671,F,0,0,0
428867,N,0,0,0
429066,F,0,0,0
429268,F,0,0,0
429482,N,0,0,0
429680,F,0,0,0
429875,N,0,0,0
429976,|,3,0,0
430064,N,0,0,0
430242,N,0,0,0
430427,N,0,0,0
430616,N,0,0,0
430795,N,0,0,0
430993,N,0,0,0
431195,N,0,0,0
431401,F,0,0,0
431608,N,0,0,0
431807,N,0,0,0
431995,F,0,0,0
432192,N,0,0,0
432386,N,0,0,0
432570,N,0,0,0
432755,N,0,0,0
432868,~,3,0,0
432932,N,0,0,0
433125,F,0,0,0
433332,N,0,0,0
433528,N,0,0,0
433662,~,2,0,0
433726,N,0,0,0
433922,N,0,0,0
434106,N,0,0,0
434292,N,0,0,0
434477,N,0,0,0
434665,N,0,0,0
434859,N,0,0,0
435041,N,0,0,0
435223,N,0,0,0
435420,N,0,0,0
435623,N,0,0,0
435824,N,0,0,0
436023,F,0,0,0
436222,N,0,0,0
436425,N,0,0,0
436629,N,0,0,0
436831,N,0,0,0
437042,N,0,0,0
437223,F,0,0,0
437431,N,0,0,0
437644,N,0,0,0
437857,F,0,0,0
437925,~,3,0,0
438077,N,0,0,0
438292,N,0,0,0
438464,F,0,0,0
438697,N,0,0,0
438893,N,0,0,0
438962,~,2,0,0
439094,N,0,0,0
439296,N,0,0,0
439482,N,0,0,0
439685,N,0,0,0
439867,V,1,0,0
440122,N,0,0,0
440334,N,0,0,0
440508,V,1,0,0
440728,N,0,0,0
440918,N,0,0,0
441108,F,1,0,0
441299,N,0,0,0
441485,N,0,0,0
441675,N,0,0,0
441884,F,0,0,0
442101,N,0,0,0
442325,N,0,0,0
442524,V,0,0,0
442671,|,3,0,0
442762,N,0,0,0
442973,N,0,0,0
443170,F,1,0,0
443379,N,0,0,0
443578,N,0,0,0
443774,F,0,0,0
443990,N,0,0,0
444199,N,0,0,0
444410,F,1,0,0
444623,N,0,0,0
444820,N,0,0,0
445022,N,0,0,0
445197,V,1,0,0
445417,N,0,0,0
445619,N,0,0,0
445803,F,0,0,0
445995,N,0,0,0
446186,N,0,0,0
446387,N,0,0,0
446589,N,0,0,0
446783,N,0,0,0
446983,N,0,0,0
447185,N,0,0,0
447383,F,0,0,0
447576,N,0,0,0
447766,N,0,0,0
447962,N,0,0,0
448167,N,0,0,0
448356,V,1,0,0
448657,N,0,0,0
448850,V,1,0,0
449084,N,0,0,0
449297,N,0,0,0
449497,F,0,0,0
449737,N,0,0,0
449961,N,0,0,0
450161,F,0,0,0
450385,N,0,0,0
450610,N,0,0,0
450719,+,0,0,0
450829,V,1,0,0
451086,N,0,0,0
451305,N,0,0,0
451503,V,1,0,0
451761,N,0,0,0
451987,N,0,0,0
452176,V,1,0,0
452429,N,0,0,0
452649,N,0,0,0
452854,V,1,0,0
453100,N,0,0,0
453326,N,0,0,0
453453,~,3,0,0
453533,V,1,0,0
453644,+,0,0,0
453756,N,0,0,0
453806,|,3,0,0
453967,N,0,0,0
454126,|,3,0,0
454171,Q,0,0,0
454388,N,0,0,0
454583,N,0,0,0
454782,F,0,0,0
454998,N,0,0,0
455214,N,0,0,0
455432,F,1,0,0
455639,V,0,0,0
455869,N,0,0,0
456088,N,0,0,0
456255,V,0,0,0
456439,V,1,0,0
456701,N,0,0,0
456897,V,0,0,0
457096,N,0,0,0
457300,N,0,0,0
457495,N,0,0,0
457582,~,-1,0,0
458569,~,3,0,0
458621,Q,0,0,0
458798,N,0,0,0
458987,N,0,0,0
459178,F,0,0,0
459385,N,0,0,0
459600,N,0,0,0
459797,V,0,0,0
460070,N,0,0,0
460289,N,0,0,0
460496,V,0,0,0
460724,N,0,0,0
460774,~,2,0,0
460922,N,0,0,0
461110,F,1,0,0
461329,N,0,0,0
461552,N,0,0,0
461772,F,0,0,0
462001,N,0,0,0
462216,N,0,0,0
462412,V,1,0,0
462640,N,0,0,0
462842,N,0,0,0
463042,N,0,0,0
463249,N,0,0,0
463471,N,0,0,0
463684,V,1,0,0
463968,N,0,0,0
464215,N,0,0,0
464408,V,1,0,0
464681,N,0,0,0
464885,N,0,0,0
465086,F,0,0,0
465284,N,0,0,0
465486,N,0,0,0
465696,N,0,0,0
465908,N,0,0,0
466107,N,0,0,0
466304,N,0,0,0
466491,N,0,0,0
466688,N,0,0,0
466891,N,0,0,0
467091,N,0,0,0
467284,N,0,0,0
467471,N,0,0,0
467680,N,0,0,0
467909,N,0,0,0
468130,F,0,0,0
468352,N,0,0,0
468575,N,0,0,0
468793,F,0,0,0
469012,N,0,0,0
469225,N,0,0,0
469432,F,0,0,0
469625,N,0,0,0
469825,N,0,0,0
470024,N,0,0,0
470229,F,0,0,0
470439,N,0,0,0
470641,N,0,0,0
470843,N,0,0,0
471039,N,0,0,0
471237,N,0,0,0
471440,N,0,0,0
471633,V,1,0,0
471883,N,0,0,0
472127,N,0,0,0
472323,V,1,0,0
472511,V,1,0,0
472850,N,0,0,0
473062,N,0,0,0
473261,N,0,0,0
473462,N,0,0,0
473664,N,0,0,0
473861,V,1,0,0
474142,N,0,0,0
474349,V,1,0,0
474652,N,0,0,0
474895,F,0,0,0
475054,V,1,0,0
475341,N,0,0,0
475534,V,1,0,0
475758,N,0,0,0
475956,N,0,0,0
476147,V,1,0,0
476410,N,0,0,0
476626,N,0,0,0
476845,N,0,0,0
477061,N,0,0,0
477287,N,0,0,0
477474,V,1,0,0
477632,V,1,0,0
477929,N,0,0,0
478116,V,1,0,0
478314,N,0,0,0
478509,N,0,0,0
478705,N,0,0,0
478905,N,0,0,0
479100,N,0,0,0
479290,N,0,0,0
479481,F,1,0,0
479694,N,0,0,0
479929,N,0,0,0
480125,V,1,0,0
480402,N,0,0,0
480593,V,1,0,0
480826,N,0,0,0
481035,N,0,0,0
481246,F,0,0,0
481475,N,0,0,0
481704,N,0,0,0
481897,V,1,0,0
482183,N,0,0,0
482377,V,1,0,0
482602,N,0,0,0
482813,N,0,0,0
483024,F,0,0,0
483252,N,0,0,0
483482,N,0,0,0
483676,V,1,0,0
483946,N,0,0,0
484160,N,0,0,0
484334,V,1,0,0
484529,V,1,0,0
484797,N,0,0,0
484889,+,0,0,0
484982,V,1,0,0
485229,N,0,0,0
485460,N,0,0,0
485656,V,1,0,0
485912,N,0,0,0
486112,N,0,0,0
486305,V,1,0,0
486534,N,0,0,0
486745,N,0,0,0
486924,V,1,0,0
487066,+,0,0,0
487209,N,0,0,0
487422,V,1,0,0
487660,N,0,0,0
487873,N,0,0,0
488075,F,0,0,0
488271,N,0,0,0
488462,N,0,0,0
488643,N,0,0,0
488824,N,0,0,0
489000,N,0,0,0
489170,N,0,0,0
489356,N,0,0,0
489545,N,0,0,0
489744,N,0,0,0
489941,N,0,0,0
490148,N,0,0,0
490341,F,0,0,0
490558,N,0,0,0
490756,N,0,0,0
490950,N,0,0,0
491141,F,0,0,0
491319,N,0,0,0
491517,N,0,0,0
491725,F,0,0,0
491936,N,0,0,0
492146,N,0,0,0
492357,N,0,0,0
492533,V,1,0,0
492795,N,0,0,0
493004,N,0,0,0
493197,V,1,0,0
493436,N,0,0,0
493648,N,0,0,0
493846,V,1,0,0
494136,N,0,0,0
494356,V,1,0,0
494612,N,0,0,0
494828,N,0,0,0
495029,V,1,0,0
495252,N,0,0,0
495458,N,0,0,0
495644,F,1,0,0
495861,N,0,0,0
496104,N,0,0,0
496309,V,1,0,0
496629,N,0,0,0
496832,V,1,0,0
497104,N,0,0,0
497328,N,0,0,0
497525,V,1,0,0
497709,V,1,0,0
497885,~,3,0,0
498007,N,0,0,0
498195,V,0,0,0
498442,N,0,0,0
498665,N,0,0,0
498864,V,0,0,0
499084,N,0,0,0
499292,N,0,0,0
499495,F,0,0,0
499710,N,0,0,0
499913,N,0,0,0
500016,+,0,0,0
500052,~,0,0,0
500120,V,1,0,0
500399,N,0,0,0
500629,N,0,0,0
500833,V,1,0,0
501069,N,0,0,0
501291,N,0,0,0
501491,V,1,0,0
501722,N,0,0,0
501924,N,0,0,0
502113,V,1,0,0
502239,+,0,0,0
502365,N,0,0,0
502595,N,0,0,0
502814,F,0,0,0
503044,N,0,0,0
503264,N,0,0,0
503464,V,1,0,0
503762,N,0,0,0
503987,F,0,0,0
504085,+,0,0,0
504184,V,1,0,0
504426,N,0,0,0
504652,N,0,0,0
504855,V,1,0,0
505116,N,0,0,0
505340,N,0,0,0
505545,V,1,0,0
505688,+,0,0,0
505831,N,0,0,0
506057,N,0,0,0
506239,V,1,0,0
506416,V,1,0,0
506720,N,0,0,0
506943,V,1,0,0
507161,N,0,0,0
507368,N,0,0,0
507577,N,0,0,0
507746,V,1,0,0
507988,N,0,0,0
508188,N,0,0,0
508381,F,1,0,0
508584,N,0,0,0
508787,N,0,0,0
508993,N,0,0,0
509187,V,1,0,0
509419,N,0,0,0
509627,N,0,0,0
509821,F,1,0,0
510024,N,0,0,0
510227,N,0,0,0
510427,N,0,0,0
510603,V,1,0,0
510849,N,0,0,0
511070,N,0,0,0
511277,V,1,0,0
511557,N,0,0,0
511791,N,0,0,0
512016,F,0,0,0
512198,V,1,0,0
512458,N,0,0,0
512658,F,0,0,0
512867,N,0,0,0
513082,N,0,0,0
513294,V,1,0,0
513550,N,0,0,0
513773,N,0,0,0
513986,V,1,0,0
514193,N,0,0,0
514407,N,0,0,0
514623,F,0,0,0
514825,N,0,0,0
515019,N,0,0,0
515226,F,1,0,0
515413,V,1,0,0
515714,N,0,0,0
515817,+,0,0,0
515920,V,1,0,0
516204,N,0,0,0
516427,N,0,0,0
516627,V,1,0,0
516859,N,0,0,0
517071,N,0,0,0
517282,V,1,0,0
517389,+,0,0,0
517497,N,0,0,0
517705,N,0,0,0
517918,F,0,0,0
518129,N,0,0,0
518343,N,0,0,0
518558,V,1,0,0
518750,V,1,0,0
519037,N,0,0,0
519231,V,1,0,0
519441,N,0,0,0
519654,N,0,0,0
519875,F,1,0,0
520094,N,0,0,0
520319,N,0,0,0
520426,+,0,0,0
520534,V,1,0,0
520745,N,0,0,0
520963,N,0,0,0
521161,V,1,0,0
521413,N,0,0,0
521622,N,0,0,0
521826,V,1,0,0
522077,N,0,0,0
522313,N,0,0,0
522516,V,1,0,0
522789,N,0,0,0
523005,N,0,0,0
523207,V,1,0,0
523376,V,1,0,0
523496,+,0,0,0
523616,N,0,0,0
523808,F,1,0,0
524027,N,0,0,0
524260,N,0,0,0
524476,V,1,0,0
524724,N,0,0,0
524930,N,0,0,0
525138,F,1,0,0
525350,N,0,0,0
525553,N,0,0,0
525740,F,0,0,0
525933,N,0,0,0
526143,N,0,0,0
526349,N,0,0,0
526545,V,1,0,0
526770,N,0,0,0
526987,N,0,0,0
527180,V,1,0,0
527462,N,0,0,0
527681,F,0,0,0
527839,V,1,0,0
528122,N,0,0,0
528326,V,1,0,0
528560,N,0,0,0
528769,N,0,0,0
528972,N,0,0,0
529160,V,1,0,0
529387,N,0,0,0
529602,N,0,0,0
529782,V,1,0,0
530039,N,0,0,0
530238,F,1,0,0
530426,V,1,0,0
530690,N,0,0,0
530911,N,0,0,0
531077,V,1,0,0
531319,N,0,0,0
531525,N,0,0,0
531718,F,1,0,0
531928,N,0,0,0
532159,N,0,0,0
532348,V,1,0,0
532604,N,0,0,0
532843,N,0,0,0
533052,V,1,0,0
533345,N,0,0,0
533572,N,0,0,0
533765,V,1,0,0
533963,V,1,0,0
534222,N,0,0,0
534417,V,1,0,0
534619,N,0,0,0
534824,N,0,0,0
535021,N,0,0,0
535212,F,1,0,0
535404,N,0,0,0
535600,N,0,0,0
535813,F,0,0,0
536042,N,0,0,0
536281,N,0,0,0
536471,V,1,0,0
